Year,Industry,Age group,Characteristics,Male Participation Rate (%),Female Participation Rate (%),Difference (%)
1977,"Business, building and other support services [55, 56]",25 to 54 years,Part-time employment,65.01766784452296,117.59717314487632,-52.57950530035336
1977,"Business, building and other support services [55, 56]",55 years and over,Employment,73.00469483568075,77.2300469483568,-4.225352112676049
1977,"Business, building and other support services [55, 56]",55 years and over,Full-time employment,98.08383233532936,73.35329341317366,24.730538922155702
1977,"Business, building and other support services [55, 56]",55 years and over,Part-time employment,68.57142857142857,51.42857142857144,17.14285714285713
1977,Construction [23],15 to 24 years,Employment,92.17506631299733,13.12997347480106,79.04509283819627
1977,Construction [23],15 to 24 years,Full-time employment,92.76889534883722,11.924660852713178,80.84423449612405
1977,Construction [23],15 to 24 years,Part-time employment,103.5897435897436,58.46153846153845,45.12820512820515
1977,Construction [23],15 years and over,Employment,92.59931730699398,7.400682693006029,85.19863461398795
1977,Construction [23],15 years and over,Full-time employment,94.77818853974121,5.710104744300677,89.06808379544053
1977,Construction [23],15 years and over,Part-time employment,62.758522322065325,60.883917109847786,1.8746052122175385
1977,Construction [23],25 to 54 years,Employment,92.54947613504075,8.195576251455181,84.35389988358557
1977,Construction [23],25 to 54 years,Full-time employment,95.17645757274033,5.827832479010707,89.34862509372962
1977,Construction [23],25 to 54 years,Part-time employment,70.93596059113301,86.04269293924465,-15.106732348111635
1977,Construction [23],55 years and over,Employment,94.3076923076923,22.0,72.3076923076923
1977,Construction [23],55 years and over,Full-time employment,95.98326359832635,21.171548117154813,74.81171548117153
1977,Construction [23],55 years and over,Part-time employment,114.28571428571428,,
1977,Educational services [61],15 to 24 years,Employment,33.29798515376458,66.75503711558855,-33.45705196182397
1977,Educational services [61],15 to 24 years,Full-time employment,35.02242152466367,74.73094170403587,-39.7085201793722
1977,Educational services [61],15 to 24 years,Part-time employment,76.1861313868613,86.02711157455683,-9.840980187695521
1977,Educational services [61],15 years and over,Employment,46.69492743210231,53.31944244862768,-6.624515016525372
1977,Educational services [61],15 years and over,Full-time employment,51.29864526706359,48.69272586073001,2.6059194063335838
1977,Educational services [61],15 years and over,Part-time employment,26.06008583690987,76.30901287553648,-50.24892703862661
1977,Educational services [61],25 to 54 years,Employment,47.93442622950819,52.0655737704918,-4.131147540983612
1977,Educational services [61],25 to 54 years,Full-time employment,52.922469569031705,47.07753043096831,5.8449391380633955
1977,Educational services [61],25 to 54 years,Part-time employment,28.44305886667889,81.12965340179719,-52.686594535118296
1977,Educational services [61],55 years and over,Employment,61.16519174041299,48.591445427728615,12.573746312684378
1977,Educational services [61],55 years and over,Full-time employment,67.12522045855378,42.29276895943562,24.832451499118164
1977,Educational services [61],55 years and over,Part-time employment,101.44927536231884,88.59903381642513,12.85024154589371
1977,"Finance, insurance, real estate, rental and leasing [52, 53]",15 to 24 years,Employment,22.304586097490624,79.80963368906836,-57.505047591577735
1977,"Finance, insurance, real estate, rental and leasing [52, 53]",15 to 24 years,Full-time employment,21.527691350342256,80.42937149968887,-58.90168014934662
1977,"Finance, insurance, real estate, rental and leasing [52, 53]",15 to 24 years,Part-time employment,47.706422018348626,93.57798165137613,-45.87155963302751
1977,"Finance, insurance, real estate, rental and leasing [52, 53]",15 years and over,Employment,43.31448455850369,56.66811657242279,-13.353632013919096
1977,"Finance, insurance, real estate, rental and leasing [52, 53]",15 years and over,Full-time employment,45.55023923444976,54.459330143540676,-8.909090909090914
1977,"Finance, insurance, real estate, rental and leasing [52, 53]",15 years and over,Part-time employment,34.20345489443378,78.79078694817659,-44.587332053742806
1977,"Finance, insurance, real estate, rental and leasing [52, 53]",25 to 54 years,Employment,51.516477107028294,48.48352289297171,3.0329542140565806
1977,"Finance, insurance, real estate, rental and leasing [52, 53]",25 to 54 years,Full-time employment,55.4282075772047,44.57179242279528,10.856415154409419
1977,"Finance, insurance, real estate, rental and leasing [52, 53]",25 to 54 years,Part-time employment,39.19860627177701,91.11498257839722,-51.91637630662021
1977,"Finance, insurance, real estate, rental and leasing [52, 53]",55 years and over,Employment,71.4853826311264,51.97764402407567,19.507738607050726
1977,"Finance, insurance, real estate, rental and leasing [52, 53]",55 years and over,Full-time employment,76.06466876971608,54.889589905362776,21.175078864353303
1977,"Finance, insurance, real estate, rental and leasing [52, 53]",55 years and over,Part-time employment,96.48241206030151,134.1708542713568,-37.68844221105529
1977,"Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]",15 to 24 years,Employment,86.2778730703259,39.937106918238996,46.3407661520869
1977,"Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]",15 to 24 years,Full-time employment,86.31578947368422,39.239766081871345,47.076023391812875
1977,"Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]",15 years and over,Employment,92.11935730680949,12.173461580500602,79.94589572630889
1977,"Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]",15 years and over,Full-time employment,92.58396427878083,13.097780366271921,79.4861839125089
1977,"Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]",15 years and over,Part-time employment,58.53658536585367,39.024390243902445,19.512195121951223
1977,"Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]",25 to 54 years,Employment,93.42481417953117,16.037735849056602,77.38707833047457
1977,"Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]",25 to 54 years,Full-time employment,94.04796301646924,14.381681594914763,79.66628142155447
1977,"Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]",25 to 54 years,Part-time employment,,,
1977,"Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]",55 years and over,Employment,95.75971731448763,,
1977,"Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]",55 years and over,Full-time employment,95.6442831215971,,
1977,Goods-producing sector,15 to 24 years,Employment,76.93409742120345,23.05939046626726,53.87470695493619
1977,Goods-producing sector,15 to 24 years,Full-time employment,77.43025596778833,22.569744032211673,54.86051193557665
1977,Goods-producing sector,15 to 24 years,Part-time employment,72.13001383125865,42.81762497530132,29.31238885595733
1977,Goods-producing sector,15 years and over,Employment,80.54819402673972,19.44882827621118,61.09936575052854
1977,Goods-producing sector,15 years and over,Full-time employment,82.40990033536443,17.588525183820632,64.82137515154379
1977,Goods-producing sector,15 years and over,Part-time employment,48.193760262725775,51.806239737274225,-3.6124794745484508
1977,Goods-producing sector,25 to 54 years,Employment,80.76509237425884,19.237196950619264,61.52789542363958
1977,Goods-producing sector,25 to 54 years,Full-time employment,83.02312866956666,16.979248377665265,66.04388029190139
1977,Goods-producing sector,25 to 54 years,Part-time employment,33.37461300309597,85.41176470588236,-52.03715170278639
1977,Goods-producing sector,55 years and over,Employment,86.23446918440153,15.142083897158326,71.0923852872432
1977,Goods-producing sector,55 years and over,Full-time employment,88.21343243960713,14.340913783440993,73.87251865616614
1977,Goods-producing sector,55 years and over,Part-time employment,60.57529610829104,55.32994923857868,5.245346869712364
1977,Health care and social assistance [62],15 to 24 years,Employment,17.777238534336323,83.86314001455956,-66.08590148022324
1977,Health care and social assistance [62],15 to 24 years,Full-time employment,18.756498232480766,84.15470991890204,-65.39821168642128
1977,Health care and social assistance [62],15 to 24 years,Part-time employment,45.08196721311475,82.40437158469946,-37.32240437158471
1977,Health care and social assistance [62],15 years and over,Employment,23.422090729783037,76.59023668639053,-53.16814595660749
1977,Health care and social assistance [62],15 years and over,Full-time employment,27.159257261730485,72.83303798443639,-45.6737807227059
1977,Health care and social assistance [62],15 years and over,Part-time employment,21.264633394947626,91.62045594577941,-70.35582255083179
1977,Health care and social assistance [62],25 to 54 years,Employment,24.48285908517044,75.49771778187821,-51.01485869670777
1977,Health care and social assistance [62],25 to 54 years,Full-time employment,29.64388835418672,70.34408084696824,-40.70019249278152
1977,Health care and social assistance [62],25 to 54 years,Part-time employment,16.60795168595873,96.98037242073478,-80.37242073477606
1977,Health care and social assistance [62],55 years and over,Employment,33.64692861095738,66.29773104593248,-32.6508024349751
1977,Health care and social assistance [62],55 years and over,Full-time employment,38.05612594113621,67.9876796714579,-29.93155373032169
1977,Health care and social assistance [62],55 years and over,Part-time employment,48.14814814814816,84.25925925925927,-36.11111111111111
1977,"Information, culture and recreation [51, 71]",15 to 24 years,Employment,49.38324117396853,50.57422373458104,-1.190982560612511
1977,"Information, culture and recreation [51, 71]",15 to 24 years,Full-time employment,48.62700228832952,51.43020594965675,-2.803203661327231
1977,"Information, culture and recreation [51, 71]",15 to 24 years,Part-time employment,70.71428571428572,86.33333333333333,-15.619047619047606
1977,"Information, culture and recreation [51, 71]",15 years and over,Employment,57.94886047804335,42.0094496942746,15.93941078376875
1977,"Information, culture and recreation [51, 71]",15 years and over,Full-time employment,61.88497340425532,38.09840425531915,23.786569148936167
1977,"Information, culture and recreation [51, 71]",15 years and over,Part-time employment,46.13137310338328,68.01526717557252,-21.883894072189236
1977,"Information, culture and recreation [51, 71]",25 to 54 years,Employment,61.85298983691797,38.19428031198298,23.65870952493499
1977,"Information, culture and recreation [51, 71]",25 to 54 years,Full-time employment,66.77223541831619,33.2541567695962,33.518078648719985
